country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Ecuador,someone accepting a bribe in the course of their duties,-0.7101937657961247,-14.811394,-12.805334,-2.0060592
Ecuador,homosexuality,-0.398976735206101,-13.684242,-12.45812,-1.2261229
Ecuador,prostitution,-0.451775683138151,-13.532376,-12.113817,-1.4185594
Ecuador,abortion,-0.6555274735561172,-13.814642,-12.421827,-1.3928133
Ecuador,divorce,-0.2515705578996718,-13.758328,-12.786673,-0.9716555
Ecuador,sex before marriage,-0.33447001989201475,-13.596578,-12.59297,-1.0036074
Ecuador,suicide,-0.6826471141191953,-14.179486,-12.774071,-1.4054139
Ecuador,euthanasia,-0.4759380521775284,-13.586502,-12.240504,-1.3459978
Ecuador,for a man to beat his wife,-0.806577480490524,-15.259848,-12.770511,-2.4893372
Ecuador,parents beating children,-0.4899116689911669,-13.931122,-11.994097,-1.9370253
Ecuador,violence against other people,-0.7385402138540214,-14.88796,-12.951361,-1.9365995
Ecuador,"terrorism as a political, ideological or religious mean",-0.7601500234411627,-15.886347,-14.02283,-1.8635162
Ecuador,having casual sex,-0.5423167848699764,-13.69239,-12.300095,-1.3922955
Ecuador,political violence,-0.6855275443510738,-14.722078,-13.072311,-1.6497653
Ecuador,death penalty,-0.4098514758413236,-14.143326,-12.640487,-1.5028384
Greece,claiming government benefits to which you are not entitled,-0.8696097606407748,-15.377109,-13.225202,-2.1519072
Greece,avoiding a fare on public transport,-0.6914508493455862,-14.848659,-12.969147,-1.8795122
Greece,stealing property,-0.9709902370990239,-15.75062,-13.329493,-2.421127
Greece,cheating on taxes,-0.8491198658843251,-15.148038,-12.878607,-2.2694306
Greece,someone accepting a bribe in the course of their duties,-0.9161073825503355,-16.61118,-13.93987,-2.671309
Greece,homosexuality,-0.1633535004321521,-13.824081,-13.060339,-0.7637421
Greece,prostitution,-0.33750118404849866,-13.73125,-12.387514,-1.343736
Greece,abortion,-0.2055414192818773,-13.997213,-12.850637,-1.1465757
Greece,divorce,0.3035914702581369,-14.431645,-14.128873,-0.30277252
Greece,sex before marriage,0.42597328786587096,-14.1183195,-13.976538,-0.14178161
Greece,suicide,-0.8033314404694303,-14.875302,-13.206569,-1.6687334
Greece,euthanasia,-0.5317672712855585,-13.914618,-12.828844,-1.0857742
Greece,for a man to beat his wife,-0.9706674092639003,-17.44989,-14.2740345,-3.1758559
Greece,parents beating children,-0.9508439992580227,-15.539312,-12.967026,-2.5722883
Greece,violence against other people,-0.9575656058068118,-16.522598,-13.981562,-2.5410354
Greece,"terrorism as a political, ideological or religious mean",-0.9682806231924619,-17.64102,-15.057729,-2.5832915
Greece,having casual sex,-0.0340058728805532,-14.0751705,-13.285576,-0.7895948
Greece,political violence,-0.899623352165725,-15.984357,-13.809677,-2.17468
Greece,death penalty,-0.6814555360965168,-14.582271,-12.876444,-1.7058275
Indonesia,claiming government benefits to which you are not entitled,-0.49328027367612665,-15.6412,-12.810875,-2.8303266
Indonesia,avoiding a fare on public transport,-0.6138079827400215,-15.374083,-12.666586,-2.7074964
Indonesia,stealing property,-0.876442775691837,-16.100216,-13.282377,-2.8178377
Indonesia,cheating on taxes,-0.666353481574277,-15.728276,-12.754194,-2.9740813
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,-16.184736,-13.393026,-2.79171
Indonesia,homosexuality,-0.8643949688164175,-16.091763,-13.513397,-2.578366
Indonesia,prostitution,-0.8741599637870399,-15.639804,-12.918016,-2.721788
Indonesia,abortion,-0.8719420955562516,-15.750529,-12.979162,-2.771367
Indonesia,divorce,-0.6242804814233386,-15.438021,-12.906687,-2.5313337
Indonesia,sex before marriage,-0.8572521207064387,-16.015528,-13.147375,-2.868152
Indonesia,suicide,-0.8923317683881065,-15.934227,-13.382666,-2.551561
Indonesia,euthanasia,-0.7354099160308004,-15.540497,-12.808597,-2.7319014
Indonesia,for a man to beat his wife,-0.8514114865804479,-15.694272,-12.700834,-2.9934373
Indonesia,parents beating children,-0.6807511737089202,-14.826767,-12.084735,-2.7420316
Indonesia,violence against other people,-0.8081029386193704,-16.091288,-13.11171,-2.979576
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,-16.607956,-13.961695,-2.6462615
Indonesia,having casual sex,-0.884430512016719,-15.833837,-12.898265,-2.9355714
Indonesia,political violence,-0.8260991712319146,-16.25415,-13.451921,-2.8022294
Indonesia,death penalty,-0.47064194409327154,-15.1977005,-12.865303,-2.3323975
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,-15.803986,-13.886663,-1.9173205
Jordan,avoiding a fare on public transport,,-14.883527,-12.945511,-1.9380175
Jordan,stealing property,-0.9164814814814816,-16.182808,-13.585759,-2.597049
Jordan,cheating on taxes,-0.7543075346931173,-15.95977,-13.330342,-2.629428
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,-16.777832,-13.995816,-2.7820175
Jordan,homosexuality,-0.9397489539748954,-16.398762,-14.037119,-2.361644
Jordan,prostitution,,-15.6022415,-13.241821,-2.36042
Jordan,abortion,-0.7969156447417317,-15.926679,-13.573477,-2.3532028
Jordan,divorce,-0.375847024969832,-14.783556,-13.188265,-1.5952911
Jordan,sex before marriage,-0.9436069235064211,-16.036747,-13.752693,-2.2840543
Jordan,suicide,-0.9477777777777779,-16.198593,-14.050001,-2.1485918
Jordan,euthanasia,-0.8888888888888887,-14.980107,-13.183911,-1.796196
Jordan,for a man to beat his wife,-0.8682579332038117,-16.767359,-13.729225,-3.0381331
Jordan,parents beating children,-0.6559079948061585,-14.659515,-12.38378,-2.2757373
Jordan,violence against other people,-0.9089647515958922,-16.792694,-14.184097,-2.608597
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,-18.354036,-15.603674,-2.7503614
Jordan,having casual sex,,-15.72551,-13.294026,-2.4314833
Jordan,political violence,-0.9324965132496514,-16.767927,-14.316729,-2.4511993
Jordan,death penalty,-0.036477283328668716,-14.910535,-13.35603,-1.5545044
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,-14.916562,-12.880984,-2.0355773
Libya,avoiding a fare on public transport,-0.865308102862688,-15.139267,-12.895749,-2.2435179
Libya,stealing property,-0.9648021308980211,-16.090046,-13.569341,-2.5207062
Libya,cheating on taxes,-0.8903269101716039,-15.695145,-13.166293,-2.528851
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954329,-16.10878,-13.507564,-2.601216
Libya,homosexuality,-0.9739614390777179,-16.29467,-14.002772,-2.2918978
Libya,prostitution,-0.9703436529405873,-15.880739,-13.466644,-2.4140944
Libya,abortion,-0.8707321886717979,-15.950661,-13.541181,-2.40948
Libya,divorce,-0.4038707142155418,-14.558876,-12.748596,-1.8102801
Libya,sex before marriage,-0.9741784037558686,-16.09101,-13.65652,-2.4344895
Libya,suicide,-0.9664422983123598,-16.107286,-13.841597,-2.2656894
Libya,euthanasia,-0.9534654441486741,-15.493246,-13.339476,-2.1537704
Libya,for a man to beat his wife,-0.8444638864586371,-15.833282,-12.917125,-2.9161575
Libya,parents beating children,-0.5446680276076601,-13.945473,-11.859052,-2.0864196
Libya,violence against other people,-0.9318933644677955,-16.311436,-13.675344,-2.6360898
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,-17.760199,-15.125461,-2.6347384
Libya,having casual sex,-0.9856440511307768,-15.857641,-13.305395,-2.5522463
Libya,political violence,-0.9570146899339447,-16.428268,-13.880939,-2.5473282
Libya,death penalty,-0.21288014311270126,-14.343735,-12.921606,-1.4221271
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,-15.279132,-13.464963,-1.8141695
Maldives,avoiding a fare on public transport,-0.6836701957009946,-14.752632,-12.915586,-1.8370441
Maldives,stealing property,-0.9344508918977004,-16.241611,-13.836215,-2.4053953
Maldives,cheating on taxes,-0.9124839124839125,-15.5863285,-13.322146,-2.2641826
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,-16.409582,-13.912598,-2.496985
Maldives,homosexuality,-0.9419824448726183,-16.132013,-14.064148,-2.067865
Maldives,prostitution,-0.9496410586092361,-15.6318,-13.466959,-2.1648405
Maldives,abortion,-0.6599164255866281,-14.571878,-12.825665,-1.7462143
Maldives,divorce,0.049764049764049766,-13.972717,-12.824219,-1.1484988
Maldives,sex before marriage,-0.8560703560703561,-15.017248,-13.332408,-1.6848402
Maldives,suicide,-0.9084589883434927,-15.694582,-13.816394,-1.8781875
Maldives,euthanasia,-0.7767021619877379,-14.444176,-12.780754,-1.6634228
Maldives,for a man to beat his wife,-0.963784420872174,-16.925901,-13.941889,-2.9840133
Maldives,parents beating children,-0.916720188396489,-15.651126,-13.18289,-2.468237
Maldives,violence against other people,-0.9466409514625522,-16.563755,-14.106842,-2.4569137
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,-17.726408,-15.405228,-2.3211806
Maldives,having casual sex,-0.9272104474416615,-15.627803,-13.492865,-2.134938
Maldives,political violence,-0.9521202361782072,-16.744076,-14.552641,-2.1914353
Maldives,death penalty,0.37447765991642556,-14.304293,-12.879061,-1.4252322
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,-15.431953,-13.273738,-2.1582158
New Zealand,avoiding a fare on public transport,-0.744888023369036,-15.094495,-13.187424,-1.9070711
New Zealand,stealing property,-0.9143473570658037,-16.215631,-13.921704,-2.2939255
New Zealand,cheating on taxes,-0.8238218763510593,-15.3031435,-13.200302,-2.1028411
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,-16.629244,-14.138646,-2.4905977
New Zealand,homosexuality,0.40620490620490624,-13.599449,-13.222946,-0.376503
New Zealand,prostitution,-0.034142907426962334,-13.565645,-12.7090435,-0.85660076
New Zealand,abortion,0.29105911608454843,-13.525432,-13.073285,-0.45214692
New Zealand,divorce,0.5089605734767025,-14.430847,-14.468298,0.037451554
New Zealand,sex before marriage,0.5333106344342299,-14.342848,-14.509112,0.16626434
New Zealand,suicide,-0.4877344877344877,-14.50384,-13.2115555,-1.2922852
New Zealand,euthanasia,0.3568573712458604,-13.735632,-13.326192,-0.409441
New Zealand,for a man to beat his wife,-0.9697068051498432,-17.846575,-14.845734,-3.0008407
New Zealand,parents beating children,-0.8950677506775067,-16.240168,-13.638736,-2.60143
New Zealand,violence against other people,-0.8555446942543717,-16.6376,-14.29273,-2.3448687
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,-17.792082,-15.330858,-2.4612255
New Zealand,having casual sex,0.04981634527089072,-14.21976,-13.82269,-0.3970688
New Zealand,political violence,-0.8237855946398661,-16.28974,-14.296919,-1.9928207
New Zealand,death penalty,-0.2732671006052301,-14.700106,-13.345703,-1.354402
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,-14.610445,-11.997721,-2.6127245
Nigeria,avoiding a fare on public transport,-0.7741731999639542,-14.652756,-12.12785,-2.524907
Nigeria,stealing property,-0.8490328385065228,-15.1733885,-12.630575,-2.542813
Nigeria,cheating on taxes,-0.8245993156852152,-14.895035,-12.209576,-2.685457
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,-15.303166,-12.73616,-2.567006
Nigeria,homosexuality,-0.8888888888888887,-15.551664,-13.060844,-2.4908204
Nigeria,prostitution,-0.8588807785888077,-14.987903,-12.38648,-2.6014223
Nigeria,abortion,-0.8425097188319319,-15.080294,-12.458342,-2.621951
Nigeria,divorce,-0.6720867208672087,-14.93866,-12.526104,-2.4125566
Nigeria,sex before marriage,-0.6242391205596439,-15.241681,-12.520818,-2.7208633
Nigeria,suicide,-0.8772024451636101,-15.2788725,-12.864467,-2.414406
Nigeria,euthanasia,-0.8561097022635484,-14.951282,-12.317004,-2.6342773
Nigeria,for a man to beat his wife,-0.7900134952766532,-15.048563,-12.273013,-2.7755492
Nigeria,parents beating children,0.12207838906868033,-14.119397,-11.480824,-2.6385727
Nigeria,violence against other people,-0.8101140752717148,-15.2591095,-12.461372,-2.7977374
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,-15.891724,-13.438016,-2.4537082
Nigeria,having casual sex,-0.6533550665580006,-14.918791,-12.1890745,-2.7297165
Nigeria,political violence,-0.8434016540812657,-15.451126,-12.87409,-2.5770354
Nigeria,death penalty,-0.6397085610200365,-14.7677355,-12.367134,-2.4006014
Philippines,claiming government benefits to which you are not entitled,-0.047962962962962964,-13.974858,-11.883608,-2.0912504
Philippines,avoiding a fare on public transport,-0.15299786859419887,-13.748352,-11.695166,-2.0531874
Philippines,stealing property,-0.4131625359695535,-14.4851055,-12.105066,-2.3800402
Philippines,cheating on taxes,-0.3157113708031905,-14.199794,-11.777432,-2.4223616
Philippines,someone accepting a bribe in the course of their duties,-0.28518518518518515,-14.416367,-12.147048,-2.2693179
Philippines,homosexuality,-0.20666666666666667,-14.389308,-12.353388,-2.0359218
Philippines,prostitution,-0.3835603743860625,-14.027458,-11.824455,-2.2030015
Philippines,abortion,-0.5514814814814816,-14.428731,-12.212855,-2.2158754
Philippines,divorce,-0.28777777777777774,-14.41582,-12.518737,-1.8970827
Philippines,sex before marriage,-0.26340196624002965,-14.48913,-12.350558,-2.138571
Philippines,suicide,-0.5277546103234176,-14.521092,-12.427953,-2.0931396
Philippines,euthanasia,-0.4166666666666667,-14.23567,-12.079805,-2.155866
Philippines,for a man to beat his wife,-0.45825224724307295,-14.454874,-11.767229,-2.6876433
Philippines,parents beating children,-0.34129629629629626,-13.74796,-11.401547,-2.346413
Philippines,violence against other people,-0.39351851851851855,-14.703717,-12.214382,-2.4893355
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,-14.950119,-12.720668,-2.2294512
Philippines,having casual sex,-0.3620849564088295,-14.107735,-11.735148,-2.3725858
Philippines,political violence,-0.3346296296296296,-14.570862,-12.331747,-2.2391143
Philippines,death penalty,-0.30553238810119543,-14.324649,-12.352071,-1.9725783
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,-14.980904,-12.416081,-2.5648227
Thailand,avoiding a fare on public transport,-0.7297094938604373,-15.212219,-12.641466,-2.5707536
Thailand,stealing property,-0.8148646627785255,-15.8163395,-13.075839,-2.7405012
Thailand,cheating on taxes,-0.8337071930611635,-15.344309,-12.583153,-2.7611556
Thailand,someone accepting a bribe in the course of their duties,-0.829519964109466,-16.02145,-13.2666445,-2.7548065
Thailand,homosexuality,-0.2870931537598205,-15.085721,-12.869006,-2.2167132
Thailand,prostitution,-0.6677920324105334,-14.873999,-12.453166,-2.420833
Thailand,abortion,-0.6900269541778976,-15.171031,-12.710719,-2.4603117
Thailand,divorce,-0.20344182566404787,-14.870773,-12.764787,-2.1059875
Thailand,sex before marriage,-0.22702702702702704,-15.087334,-12.820987,-2.266347
Thailand,suicide,-0.6691358024691357,-15.459981,-13.117668,-2.3423123
Thailand,euthanasia,-0.609423062495311,-14.975184,-12.651644,-2.3235412
Thailand,for a man to beat his wife,-0.7782258064516129,-15.786609,-12.645113,-3.1414945
Thailand,parents beating children,-0.7067921990585071,-14.589811,-11.811453,-2.778359
Thailand,violence against other people,-0.800941492938803,-16.18826,-13.271045,-2.9172163
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,-16.743515,-14.175486,-2.5680299
Thailand,having casual sex,-0.6744534291704103,-15.274391,-12.59992,-2.6744704
Thailand,political violence,-0.7135171486213854,-16.06454,-13.452375,-2.612164
Thailand,death penalty,-0.22222222222222218,-14.842229,-13.081968,-1.76026
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,-14.886423,-12.767241,-2.1191819
Tunisia,avoiding a fare on public transport,-0.7509928881499953,-14.773666,-12.712004,-2.0616622
Tunisia,stealing property,-0.8821464856377574,-15.638634,-13.164348,-2.4742856
Tunisia,cheating on taxes,-0.7953410981697171,-15.281781,-12.776473,-2.5053086
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519258,-15.928586,-13.4038725,-2.524713
Tunisia,homosexuality,-0.9084422203688258,-15.863467,-13.620039,-2.2434282
Tunisia,prostitution,-0.8507435115913919,-15.075592,-12.763008,-2.312584
Tunisia,abortion,-0.6293829216393746,-15.109996,-12.861734,-2.2482607
Tunisia,divorce,-0.302141011443337,-14.110553,-12.584429,-1.526123
Tunisia,sex before marriage,-0.880655009714127,-15.588275,-13.155826,-2.4324493
Tunisia,suicide,-0.9032853451458104,-15.4748535,-13.470426,-2.004428
Tunisia,euthanasia,-0.8114534184475899,-14.770146,-12.766065,-2.0040817
Tunisia,for a man to beat his wife,-0.7919896640826872,-15.452281,-12.700499,-2.751782
Tunisia,parents beating children,-0.5544481358434846,-14.1613865,-11.935093,-2.226294
Tunisia,violence against other people,-0.8917473490087598,-15.734549,-13.199977,-2.5345716
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,-17.155983,-14.601118,-2.5548646
Tunisia,having casual sex,-0.9177980973492196,-15.464833,-12.856463,-2.6083694
Tunisia,political violence,-0.9222869830696643,-15.77638,-13.384439,-2.3919406
Tunisia,death penalty,-0.47661305232020706,-14.171104,-12.70385,-1.4672546
China,claiming government benefits to which you are not entitled,-0.48963844797178124,-14.818013,-12.7340145,-2.0839982
China,avoiding a fare on public transport,-0.8634679578885587,-14.775183,-12.656179,-2.1190035
China,stealing property,-0.9360258244378415,-15.662793,-13.01507,-2.6477234
China,cheating on taxes,-0.8891461756165692,-15.244028,-12.635643,-2.6083834
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,-16.188166,-13.501818,-2.686348
China,homosexuality,-0.707107438016529,-15.427394,-13.157705,-2.2696881
China,prostitution,-0.8941763971506206,-14.593573,-12.316856,-2.2767165
China,abortion,-0.6806153619668028,-14.699415,-12.5438175,-2.1555984
China,divorce,-0.38881530537159675,-14.192912,-12.9725895,-1.2203232
China,sex before marriage,-0.39848903629998156,-14.7367735,-12.984491,-1.7522827
China,suicide,-0.7906463710566952,-15.332495,-13.151525,-2.1809707
China,euthanasia,-0.33281790737059125,-14.393664,-12.595458,-1.798207
China,for a man to beat his wife,-0.8769434336751571,-16.5497,-13.362971,-3.1867278
China,parents beating children,-0.480083857442348,-14.69884,-12.253576,-2.4452634
China,violence against other people,-0.8590337524818001,-16.032185,-13.281842,-2.750342
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,-17.088627,-14.429972,-2.6586547
China,having casual sex,-0.8863887050518422,-15.490843,-12.944799,-2.5460432
China,political violence,-0.887893864013267,-16.080708,-13.501554,-2.579152
China,death penalty,0.004006321902451574,-14.244043,-12.8679,-1.3761432
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,-15.057635,-12.994429,-2.0632067
Singapore,avoiding a fare on public transport,-0.8177977877827803,-14.941711,-13.013263,-1.92845
Singapore,stealing property,-0.9221833138791619,-15.817545,-13.406815,-2.4107301
Singapore,cheating on taxes,-0.8816594372149928,-15.432295,-13.035953,-2.396341
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,-16.246304,-13.820007,-2.426297
Singapore,homosexuality,-0.4560697518443998,-14.437883,-13.038055,-1.3998276
Singapore,prostitution,-0.6052235057759919,-14.283023,-12.6622305,-1.6207931
Singapore,abortion,-0.49206349206349204,-14.346988,-12.755667,-1.5913208
Singapore,divorce,-0.2877721943048576,-14.379008,-13.420479,-0.9585295
Singapore,sex before marriage,-0.3253928311804507,-14.40917,-13.518045,-0.891127
Singapore,suicide,-0.6750934761984486,-15.0598755,-13.376183,-1.6836932
Singapore,euthanasia,-0.2913492466565092,-14.230505,-12.9403105,-1.2901932
Singapore,for a man to beat his wife,-0.9286269286269286,-16.958874,-13.869098,-3.0897765
Singapore,parents beating children,-0.4753333333333334,-15.382701,-12.816923,-2.5657778
Singapore,violence against other people,-0.8701947079380928,-16.303179,-13.844775,-2.458403
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,-17.10094,-14.606618,-2.4943223
Singapore,having casual sex,-0.5850659512631343,-15.050839,-13.113556,-1.9372848
Singapore,political violence,-0.8777166360958257,-16.007105,-13.903508,-2.1035962
Singapore,death penalty,-0.16018332215515316,-14.391278,-13.221598,-1.1696804
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,-14.3554735,-12.146635,-2.208838
Vietnam,avoiding a fare on public transport,-0.46129629629629626,-14.354108,-12.338496,-2.0156112
Vietnam,stealing property,-0.6677777777777778,-14.781202,-12.740064,-2.0411406
Vietnam,cheating on taxes,-0.5927777777777777,-14.413992,-12.319113,-2.0948803
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,-15.069994,-12.939453,-2.1305406
Vietnam,homosexuality,0.03166666666666667,-13.526441,-11.80538,-1.7210602
Vietnam,prostitution,-0.3451851851851852,-13.764669,-11.8625965,-1.9020736
Vietnam,abortion,-0.2961111111111111,-13.837097,-12.017023,-1.820075
Vietnam,divorce,-0.05925925925925925,-13.973335,-12.508837,-1.4644989
Vietnam,sex before marriage,0.005925925925925928,-13.934114,-12.44058,-1.4935331
Vietnam,suicide,-0.2290740740740741,-14.084488,-12.338626,-1.7458618
Vietnam,euthanasia,-0.13703703703703704,-13.657881,-11.970858,-1.6870239
Vietnam,for a man to beat his wife,-0.5996296296296296,-15.1479435,-12.719575,-2.428369
Vietnam,parents beating children,-0.21296296296296297,-14.391264,-12.152145,-2.2391174
Vietnam,violence against other people,-0.545,-14.869113,-12.757754,-2.111359
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,-15.71503,-13.62458,-2.0904486
Vietnam,having casual sex,-0.13314814814814815,-14.000727,-12.134531,-1.8661957
Vietnam,political violence,-0.48074074074074075,-14.701157,-12.848406,-1.8527524
Vietnam,death penalty,-0.295,-14.117839,-12.51107,-1.6067699
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,-15.489697,-13.597769,-1.8919268
Australia,avoiding a fare on public transport,-0.7320663312837712,-14.9887295,-13.366594,-1.6221359
Australia,stealing property,-0.9108138238573021,-16.154167,-14.036097,-2.118071
Australia,cheating on taxes,-0.8114026924747193,-15.328871,-13.381731,-1.9471405
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884924,-16.83761,-14.53824,-2.2993696
Australia,homosexuality,0.419493399027225,-14.012721,-13.805754,-0.20696716
Australia,prostitution,-0.072584198929808,-13.81669,-13.017819,-0.79887086
Australia,abortion,0.23607194334774706,-13.664108,-13.259605,-0.40450343
Australia,divorce,0.49739337981282583,-14.72423,-14.906187,0.181958
Australia,sex before marriage,0.5299242424242425,-14.526904,-14.767771,0.2408661
Australia,suicide,-0.3247911563344011,-14.604869,-13.521238,-1.0836303
Australia,euthanasia,0.264172335600907,-13.829704,-13.601892,-0.2278122
Australia,for a man to beat his wife,-0.9463687150837988,-17.737024,-14.83524,-2.901784
Australia,parents beating children,-0.8648799553322166,-16.23517,-13.755389,-2.4797807
Australia,violence against other people,-0.8676360924683072,-16.786596,-14.629779,-2.1568177
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,-18.09971,-15.776881,-2.3228288
Australia,having casual sex,0.12861189801699716,-14.29402,-14.086429,-0.20759125
Australia,political violence,-0.8419642300741571,-16.17312,-14.437872,-1.7352463
Australia,death penalty,-0.2326291518663925,-14.556064,-13.443372,-1.1126921
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,-15.462484,-13.152975,-2.3095105
Canada,avoiding a fare on public transport,-0.48188706376859686,-14.941307,-12.798965,-2.1423419
Canada,stealing property,-0.7348597975775677,-15.962263,-13.554436,-2.4078279
Canada,cheating on taxes,-0.6479177036668325,-15.297282,-12.93965,-2.3576324
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,-16.571325,-14.079735,-2.491591
Canada,homosexuality,0.4998064266356949,-14.374765,-13.612416,-0.7623493
Canada,prostitution,-0.11625463193407445,-14.115408,-12.742885,-1.3725235
Canada,abortion,0.2755378574193905,-14.029795,-13.112897,-0.91689605
Canada,divorce,0.3920690227310436,-14.837946,-14.437894,-0.4000519
Canada,sex before marriage,0.5191084563906864,-14.7293825,-14.638644,-0.090739444
Canada,suicide,-0.29550356728057076,-14.94809,-13.344525,-1.6035645
Canada,euthanasia,0.1626569326917759,-13.951178,-13.059107,-0.89207155
Canada,for a man to beat his wife,-0.8598528842431281,-17.454325,-14.364126,-3.090198
Canada,parents beating children,-0.754604280736685,-16.18954,-13.409693,-2.779849
Canada,violence against other people,-0.6838670427520601,-16.589071,-14.156708,-2.4323637
Canada,"terrorism as a political, ideological or religious mean",-0.812123223273049,-17.478655,-15.178614,-2.3000412
Canada,having casual sex,0.28643327249599027,-14.327741,-13.685339,-0.64240134
Canada,political violence,-0.6578729052596649,-16.157198,-14.150006,-2.0071917
Canada,death penalty,-0.14683922349427575,-14.645842,-13.290817,-1.3550246
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,-15.34862,-13.005873,-2.3427474
Ethiopia,avoiding a fare on public transport,-0.7734204793028323,-15.364375,-12.914813,-2.4495623
Ethiopia,stealing property,-0.8950416214259862,-15.76248,-13.289543,-2.472937
Ethiopia,cheating on taxes,-0.8785550983081848,-15.417356,-12.9387,-2.4786558
Ethiopia,someone accepting a bribe in the course of their duties,-0.8914306463326073,-16.004028,-13.4809065,-2.5231218
Ethiopia,homosexuality,-0.8576092680358084,-15.816507,-13.728867,-2.0876403
Ethiopia,prostitution,-0.8443898443898444,-15.343086,-13.034964,-2.3081222
Ethiopia,abortion,-0.8496145124716554,-15.252446,-13.036013,-2.216433
Ethiopia,divorce,-0.6464728787467173,-14.961889,-13.050024,-1.9118652
Ethiopia,sex before marriage,-0.7975027144408251,-15.656601,-13.368535,-2.2880664
Ethiopia,suicide,-0.8962238522140723,-15.770559,-13.7237425,-2.0468154
Ethiopia,euthanasia,-0.8415553738530026,-15.225077,-13.016577,-2.2084992
