country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Indonesia,cheating on taxes,-0.666353481574277,-7.960244,-5.191533566,-2.768710434
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,-11.37732116,-6.93069883,-4.44662233
Indonesia,homosexuality,-0.8643949688164175,-9.319601979999998,-7.154383779999999,-2.1652182
Indonesia,prostitution,-0.8741599637870399,-9.3522757,-7.4719814,-1.8802942999999999
Indonesia,abortion,-0.8719420955562516,-8.04983276,-6.183395539999999,-1.8664372199999995
Indonesia,divorce,-0.6242804814233386,-8.179336520000001,-6.75417304,-1.4251634800000001
Indonesia,sex before marriage,-0.8572521207064387,-7.787369,-4.759947479999999,-3.02742152
Indonesia,suicide,-0.8923317683881065,-7.61347596,-5.5580112999999995,-2.05546466
Indonesia,euthanasia,-0.7354099160308004,-6.198887992,-5.075460436,-1.1234275559999998
Indonesia,for a man to beat his wife,-0.8514114865804479,-5.530662108,-5.084192716,-0.446469392
Indonesia,parents beating children,-0.6807511737089202,-6.403502786,-5.396153796,-1.0073489899999999
Indonesia,violence against other people,-0.8081029386193704,-6.418514168,-3.9543950056,-2.4641191624000003
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,-8.06036107,-5.3780831772,-2.6822778928
Indonesia,having casual sex,-0.884430512016719,-7.4870392,-6.21090051,-1.2761386900000002
Indonesia,political violence,-0.8260991712319146,-9.0145052,-7.42958456,-1.58492064
Indonesia,death penalty,-0.47064194409327154,-6.673894100000001,-6.059761728,-0.614132372
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,-8.89448792,-5.932267802,-2.962220118
Jordan,avoiding a fare on public transport,,-8.21969328,-5.646878633999999,-2.5728146460000003
Jordan,stealing property,-0.9164814814814816,-7.384184555999999,-4.692015174,-2.6921693820000003
Jordan,cheating on taxes,-0.7543075346931173,-8.161567719999999,-5.1598388,-3.0017289200000006
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,-11.18157386,-7.36945099,-3.8121228700000005
Jordan,homosexuality,-0.9397489539748954,-10.147033340000002,-7.80208152,-2.344951820000001
Jordan,prostitution,,-10.125827000000001,-8.057739260000002,-2.0680877399999997
Jordan,abortion,-0.7969156447417317,-8.155183166,-6.753279151999999,-1.4019040140000003
Jordan,divorce,-0.375847024969832,-8.4668884,-6.94554954,-1.5213388600000002
Jordan,sex before marriage,-0.9436069235064211,-9.22248586,-5.491656560000001,-3.730829299999999
Jordan,suicide,-0.9477777777777779,-8.19676786,-6.026583619999999,-2.17018424
Jordan,euthanasia,-0.8888888888888887,-6.8028311619999995,-5.7907588476,-1.0120723143999997
Jordan,for a man to beat his wife,-0.8682579332038117,-6.509962586,-5.3929856564,-1.1169769296000003
Jordan,parents beating children,-0.6559079948061585,-6.745833279999999,-5.782901408000001,-0.9629318719999997
Jordan,violence against other people,-0.9089647515958922,-6.669664531999999,-4.09486469,-2.574799842
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,-9.35466394,-5.8360528234,-3.5186111166000003
Jordan,having casual sex,,-8.2506233,-6.416390734000001,-1.834232566
Jordan,political violence,-0.9324965132496514,-9.09252496,-7.40163496,-1.6908899999999996
Jordan,death penalty,-0.036477283328668716,-6.74336686,-6.584013976,-0.15935288399999975
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,-8.3860452,-5.945138,-2.4409072000000003
Libya,avoiding a fare on public transport,-0.865308102862688,-7.666094580000001,-5.8910192299999995,-1.7750753500000003
Libya,stealing property,-0.9648021308980211,-6.470168876000001,-4.741200652000001,-1.7289682239999997
Libya,cheating on taxes,-0.8903269101716039,-8.183610159999999,-5.461611526,-2.7219986339999993
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954329,-11.050284999999999,-6.969470616,-4.080814384
Libya,homosexuality,-0.9739614390777179,-9.818121999999999,-7.8580163,-1.9601057000000002
Libya,prostitution,-0.9703436529405873,-10.01610162,-8.24177266,-1.7743289599999996
Libya,abortion,-0.8707321886717979,-7.8354563,-6.759421653999999,-1.0760346459999997
Libya,divorce,-0.4038707142155418,-8.124934699999999,-7.08545448,-1.0394802199999997
Libya,sex before marriage,-0.9741784037558686,-8.3282968,-5.32809826,-3.00019854
Libya,suicide,-0.9664422983123598,-7.35449668,-5.84417246,-1.51032422
Libya,euthanasia,-0.9534654441486741,-6.147063778,-5.963842576999999,-0.18322120099999992
Libya,for a man to beat his wife,-0.8444638864586371,-5.938152206,-5.428765114,-0.5093870920000001
Libya,parents beating children,-0.5446680276076601,-6.672737294000001,-5.350106576,-1.3226307179999999
Libya,violence against other people,-0.9318933644677955,-6.487274099999999,-4.855692196000001,-1.6315819039999997
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,-8.50891125,-5.4724726646,-3.0364385854
Libya,having casual sex,-0.9856440511307768,-7.530823860000001,-6.476740680000001,-1.0540831799999997
Libya,political violence,-0.9570146899339447,-9.1095298,-7.5487043,-1.5608255
Libya,death penalty,-0.21288014311270126,-6.9731489600000005,-6.487540612000001,-0.4856083479999995
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,-9.315062999999999,-5.564284126,-3.7507788739999994
Maldives,avoiding a fare on public transport,-0.6836701957009946,-8.88054688,-5.4488783960000005,-3.4316684840000002
Maldives,stealing property,-0.9344508918977004,-7.04280426,-4.65056319,-2.39224107
Maldives,cheating on taxes,-0.9124839124839125,-8.78497972,-5.223446108,-3.5615336120000003
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,-10.820290420000001,-7.5015793099999994,-3.3187111099999997
Maldives,homosexuality,-0.9419824448726183,-9.79684234,-7.223566920000001,-2.5732754200000003
Maldives,prostitution,-0.9496410586092361,-9.63071018,-7.261636300000001,-2.3690738799999997
Maldives,abortion,-0.6599164255866281,-8.02317482,-6.383715202,-1.639459618
Maldives,divorce,0.049764049764049766,-8.42874554,-6.3597828199999995,-2.06896272
Maldives,sex before marriage,-0.8560703560703561,-9.185697099999999,-5.439988034,-3.7457090660000008
Maldives,suicide,-0.9084589883434927,-8.28578062,-6.1238180799999995,-2.1619625399999998
Maldives,euthanasia,-0.7767021619877379,-6.421348822000001,-5.609728383,-0.811620439
Maldives,for a man to beat his wife,-0.963784420872174,-5.730701884,-5.058025662,-0.6726762220000001
Maldives,parents beating children,-0.916720188396489,-6.68444777,-5.2299376436000005,-1.4545101263999998
Maldives,violence against other people,-0.9466409514625522,-7.15707084,-4.47857649,-2.6784943499999994
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,-9.106590780000001,-5.952063686,-3.154527094
Maldives,having casual sex,-0.9272104474416615,-7.455979999999999,-6.91288746,-0.5430925400000003
Maldives,political violence,-0.9521202361782072,-9.396807720000002,-6.656907659999999,-2.7399000600000005
Maldives,death penalty,0.37447765991642556,-7.130541840000001,-6.289314232000001,-0.8412276080000002
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,-9.474171519999999,-5.527636842,-3.946534678
New Zealand,avoiding a fare on public transport,-0.744888023369036,-8.8905621,-6.16118498,-2.7293771199999997
New Zealand,stealing property,-0.9143473570658037,-7.84267652,-4.129720782,-3.7129557380000007
New Zealand,cheating on taxes,-0.8238218763510593,-8.9899643,-4.840931046,-4.149033254
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,-12.715462499999997,-7.656879889999999,-5.05858261
New Zealand,homosexuality,0.40620490620490624,-9.09466726,-7.96739954,-1.1272677200000003
New Zealand,prostitution,-0.034142907426962334,-8.758850279999999,-7.780106219999999,-0.97874406
New Zealand,abortion,0.29105911608454843,-7.1144947,-7.308024779999999,0.19353007999999985
New Zealand,divorce,0.5089605734767025,-8.18967418,-7.831020239999999,-0.35865393999999967
New Zealand,sex before marriage,0.5333106344342299,-7.84460088,-6.150682859999999,-1.69391802
New Zealand,suicide,-0.4877344877344877,-9.128459939999999,-7.66898862,-1.4594713199999996
New Zealand,euthanasia,0.3568573712458604,-7.034846032,-5.9836650052,-1.0511810267999997
New Zealand,for a man to beat his wife,-0.9697068051498432,-6.881479809999999,-4.604192584000001,-2.2772872259999994
New Zealand,parents beating children,-0.8950677506775067,-7.096582808000001,-5.101397728,-1.9951850800000002
New Zealand,violence against other people,-0.8555446942543717,-7.664495120000001,-4.2435725648,-3.4209225552000007
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,-8.59829008,-5.924553068,-2.673737012
New Zealand,having casual sex,0.04981634527089072,-7.07573778,-7.1251906599999995,0.04945288000000012
New Zealand,political violence,-0.8237855946398661,-9.34877968,-6.75871458,-2.5900651
New Zealand,death penalty,-0.2732671006052301,-6.84266976,-5.224621097999999,-1.6180486620000003
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,-8.4434105,-5.294767108,-3.148643392
Nigeria,avoiding a fare on public transport,-0.7741731999639542,-7.4444908,-5.433794566,-2.010696234
Nigeria,stealing property,-0.8490328385065228,-6.43579342,-3.768131972,-2.667661448
Nigeria,cheating on taxes,-0.8245993156852152,-7.965032819999999,-5.174068246,-2.7909645739999998
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,-11.63681826,-6.580056952,-5.0567613080000005
Nigeria,homosexuality,-0.8888888888888887,-9.723815060000002,-6.6068544000000005,-3.1169606600000006
Nigeria,prostitution,-0.8588807785888077,-8.69764442,-6.380303546,-2.317340874
Nigeria,abortion,-0.8425097188319319,-7.79869714,-5.94848138,-1.85021576
Nigeria,divorce,-0.6720867208672087,-7.9960770199999995,-5.64175132,-2.3543256999999995
Nigeria,sex before marriage,-0.6242391205596439,-7.247259120000001,-4.17857188,-3.0686872399999996
Nigeria,suicide,-0.8772024451636101,-8.408413,-4.99318661,-3.4152263899999995
Nigeria,euthanasia,-0.8561097022635484,-6.025777608,-4.7434744008,-1.2823032072
Nigeria,for a man to beat his wife,-0.7900134952766532,-5.833579152,-4.442206564,-1.3913725879999999
Nigeria,parents beating children,0.12207838906868033,-5.655545522000001,-4.64774685,-1.0077986720000003
Nigeria,violence against other people,-0.8101140752717148,-6.23404058,-3.9323769995999998,-2.3016635804
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,-7.130024571999999,-5.075733701999999,-2.05429087
Nigeria,having casual sex,-0.6533550665580006,-7.4041522,-5.757288579999999,-1.64686362
Nigeria,political violence,-0.8434016540812657,-9.1847309,-7.338866519999999,-1.84586438
Nigeria,death penalty,-0.6397085610200365,-5.7873568,-5.820436952,0.03308015199999992
Philippines,claiming government benefits to which you are not entitled,-0.047962962962962964,-8.754242399999999,-5.477227564,-3.2770148360000007
Philippines,avoiding a fare on public transport,-0.15299786859419887,-8.25591566,-5.64728506,-2.6086305999999997
Philippines,stealing property,-0.4131625359695535,-6.363085923999999,-3.7202101760000006,-2.642875748
Philippines,cheating on taxes,-0.3157113708031905,-8.6031885,-5.151788268,-3.451400232
Philippines,someone accepting a bribe in the course of their duties,-0.28518518518518515,-11.94964296,-7.399651517200001,-4.5499914428
Philippines,homosexuality,-0.20666666666666667,-10.5354256,-7.96183302,-2.57359258
Philippines,prostitution,-0.3835603743860625,-10.2124938,-7.87986152,-2.3326322800000003
Philippines,abortion,-0.5514814814814816,-7.660431700000001,-6.035882676,-1.6245490239999998
Philippines,divorce,-0.28777777777777774,-8.90729406,-6.768283819999999,-2.1390102399999997
Philippines,sex before marriage,-0.26340196624002965,-7.408591660000001,-4.65176922,-2.7568224399999997
Philippines,suicide,-0.5277546103234176,-7.637604120000001,-5.356136698,-2.2814674220000004
Philippines,euthanasia,-0.4166666666666667,-6.452856989999999,-5.241804322799999,-1.2110526672000002
Philippines,for a man to beat his wife,-0.45825224724307295,-5.8333900252,-4.0533122200000005,-1.7800778052
Philippines,parents beating children,-0.34129629629629626,-6.816953584000001,-4.4310982074,-2.3858553766
Philippines,violence against other people,-0.39351851851851855,-6.629548733999999,-4.0301648104,-2.5993839235999996
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,-7.51744388,-5.5424232348,-1.9750206452
Philippines,having casual sex,-0.3620849564088295,-7.148268020000001,-6.180803020000001,-0.967465
Philippines,political violence,-0.3346296296296296,-9.092872799999999,-7.385890040000001,-1.7069827599999996
Philippines,death penalty,-0.30553238810119543,-5.725243100000001,-5.810064672,0.08482157199999958
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,-8.89070568,-5.816413989999999,-3.07429169
Thailand,avoiding a fare on public transport,-0.7297094938604373,-8.680734619999999,-6.20645752,-2.4742771
Thailand,stealing property,-0.8148646627785255,-6.905696280000001,-4.0779481660000005,-2.8277481140000003
Thailand,cheating on taxes,-0.8337071930611635,-8.8573949,-5.625522940000001,-3.2318719600000003
Thailand,someone accepting a bribe in the course of their duties,-0.829519964109466,-11.8995706,-8.042954439999999,-3.8566161600000006
Thailand,homosexuality,-0.2870931537598205,-9.968950799999998,-8.127006159999999,-1.8419446400000001
Thailand,prostitution,-0.6677920324105334,-9.3648162,-7.571012039999999,-1.7938041599999999
Thailand,abortion,-0.6900269541778976,-7.9952979,-6.58891506,-1.4063828399999996
Thailand,divorce,-0.20344182566404787,-8.41109852,-7.1550139999999995,-1.25608452
Thailand,sex before marriage,-0.22702702702702704,-8.51192184,-5.7884600200000005,-2.72346182
Thailand,suicide,-0.6691358024691357,-8.10588952,-5.9365228199999995,-2.1693667
Thailand,euthanasia,-0.609423062495311,-6.590061066,-5.64129917,-0.9487618960000003
Thailand,for a man to beat his wife,-0.7782258064516129,-6.3794088,-4.821363698000001,-1.558045102
Thailand,parents beating children,-0.7067921990585071,-6.6421212480000005,-5.467823504,-1.1742977440000004
Thailand,violence against other people,-0.800941492938803,-6.983707900000001,-3.938451594999999,-3.0452563049999997
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,-8.59439798,-5.927060861999999,-2.6673371180000003
Thailand,having casual sex,-0.6744534291704103,-7.77346592,-6.99218834,-0.7812775800000002
Thailand,political violence,-0.7135171486213854,-9.4259248,-7.521834780000001,-1.90409002
Thailand,death penalty,-0.22222222222222218,-6.57950664,-6.1425165999999995,-0.4369900400000001
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,-8.321501940000001,-5.497491746,-2.8240101939999995
Tunisia,avoiding a fare on public transport,-0.7509928881499953,-7.83592278,-6.0543664800000005,-1.7815562999999996
Tunisia,stealing property,-0.8821464856377574,-6.811944940000001,-4.420468174000001,-2.391476766
Tunisia,cheating on taxes,-0.7953410981697171,-7.834154839999999,-5.150084959999999,-2.68406988
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519258,-11.203352599999999,-7.82506336,-3.3782892399999995
Tunisia,homosexuality,-0.9084422203688258,-9.9008884,-8.108915060000001,-1.7919733399999997
Tunisia,prostitution,-0.8507435115913919,-9.759019740000001,-8.30381188,-1.4552078599999998
Tunisia,abortion,-0.6293829216393746,-7.93357823,-7.131124328,-0.8024539020000001
Tunisia,divorce,-0.302141011443337,-8.012547180000002,-7.075737940000001,-0.93680924
Tunisia,sex before marriage,-0.880655009714127,-8.510501999999999,-5.581490479999999,-2.92901152
Tunisia,suicide,-0.9032853451458104,-8.00161208,-6.2948904,-1.70672168
Tunisia,euthanasia,-0.8114534184475899,-6.797795047999999,-6.080486263199999,-0.7173087848000004
Tunisia,for a man to beat his wife,-0.7919896640826872,-6.503018342,-5.096316466599999,-1.4067018754
Tunisia,parents beating children,-0.5544481358434846,-7.0225272599999995,-5.2773190990000005,-1.745208161
Tunisia,violence against other people,-0.8917473490087598,-6.893718676000001,-4.020309438,-2.8734092380000003
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,-9.205213265999998,-6.020980197199999,-3.1842330688000002
Tunisia,having casual sex,-0.9177980973492196,-7.799408439999999,-6.668900720000001,-1.13050772
Tunisia,political violence,-0.9222869830696643,-8.94175774,-6.582391080000001,-2.35936666
Tunisia,death penalty,-0.47661305232020706,-7.126882740000001,-6.544036284000001,-0.5828464560000004
China,claiming government benefits to which you are not entitled,-0.48963844797178124,-8.16590874,-5.854768733999999,-2.311140006
China,avoiding a fare on public transport,-0.8634679578885587,-8.3765252,-6.07160582,-2.30491938
China,stealing property,-0.9360258244378415,-6.285688500000001,-3.8056769259999994,-2.4800115739999997
China,cheating on taxes,-0.8891461756165692,-8.61353292,-5.8379094600000005,-2.7756234600000003
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,-10.8618164,-7.2222786679999995,-3.639537732
China,homosexuality,-0.707107438016529,-9.28158962,-7.230774460000001,-2.05081516
China,prostitution,-0.8941763971506206,-9.483369139999999,-7.513273000000001,-1.97009614
China,abortion,-0.6806153619668028,-7.205391199999999,-6.79858176,-0.4068094400000001
China,divorce,-0.38881530537159675,-8.371251879999999,-7.110549000000001,-1.2607028800000002
China,sex before marriage,-0.39848903629998156,-9.360376059999998,-5.78038645,-3.5799896099999997
China,suicide,-0.7906463710566952,-7.544663680000001,-5.9798879,-1.56477578
China,euthanasia,-0.33281790737059125,-6.052249296,-5.094333554,-0.9579157420000002
China,for a man to beat his wife,-0.8769434336751571,-5.858156456000001,-4.819251612,-1.0389048440000004
China,parents beating children,-0.480083857442348,-5.91779456,-5.222682994,-0.6951115660000002
China,violence against other people,-0.8590337524818001,-6.647509208,-3.6272622839999995,-3.0202469240000003
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,-8.36928592,-5.683021014,-2.686264906
China,having casual sex,-0.8863887050518422,-8.34012412,-6.26424346,-2.0758806600000006
China,political violence,-0.887893864013267,-7.845700979999999,-6.6290992399999995,-1.2166017399999998
China,death penalty,0.004006321902451574,-5.94764916,-5.7156763,-0.23197285999999995
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,-9.671328,-5.527590934,-4.143737066000001
Singapore,avoiding a fare on public transport,-0.8177977877827803,-9.23260066,-6.0380138080000005,-3.194586852
Singapore,stealing property,-0.9221833138791619,-7.89964214,-4.10630558,-3.79333656
Singapore,cheating on taxes,-0.8816594372149928,-8.830588500000001,-4.948639332,-3.881949168
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,-11.9090545,-7.574165928000001,-4.334888572
Singapore,homosexuality,-0.4560697518443998,-9.3745626,-7.4663365200000005,-1.9082260799999997
Singapore,prostitution,-0.6052235057759919,-9.547719820000001,-7.507896959999999,-2.03982286
Singapore,abortion,-0.49206349206349204,-7.939630240000001,-6.77554832,-1.1640819199999999
Singapore,divorce,-0.2877721943048576,-8.09706536,-7.0872907,-1.00977466
Singapore,sex before marriage,-0.3253928311804507,-8.35481494,-5.571719230000001,-2.7830957099999996
Singapore,suicide,-0.6750934761984486,-8.358896739999999,-5.966607788,-2.3922889519999995
Singapore,euthanasia,-0.2913492466565092,-6.8690027659999995,-5.534229942800001,-1.3347728232000002
Singapore,for a man to beat his wife,-0.9286269286269286,-7.4233362419999995,-4.372086852,-3.0512493899999997
Singapore,parents beating children,-0.4753333333333334,-6.891189799999999,-4.798083028000001,-2.0931067719999996
Singapore,violence against other people,-0.8701947079380928,-8.287362088,-4.4379076796,-3.8494544083999997
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,-9.20920404,-5.7256461784,-3.4835578616
Singapore,having casual sex,-0.5850659512631343,-7.645027260000001,-6.666975519999999,-0.9780517399999997
Singapore,political violence,-0.8777166360958257,-10.1118718,-6.7878337,-3.3240381
Singapore,death penalty,-0.16018332215515316,-6.033095449999999,-6.3738773879999995,0.34078193799999984
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,-8.9967434,-5.487520819,-3.5092225810000004
Vietnam,avoiding a fare on public transport,-0.46129629629629626,-8.17066424,-5.6156636,-2.5550006400000003
Vietnam,stealing property,-0.6677777777777778,-6.9449280799999995,-3.77129469,-3.17363339
Vietnam,cheating on taxes,-0.5927777777777777,-8.8380026,-5.189444656000001,-3.6485579439999993
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,-11.5234258,-7.40456008,-4.11886572
Vietnam,homosexuality,0.03166666666666667,-10.0419042,-7.596074739999999,-2.44582946
Vietnam,prostitution,-0.3451851851851852,-10.44813834,-7.836564699999999,-2.61157364
Vietnam,abortion,-0.2961111111111111,-7.819197579999999,-6.8675151,-0.9516824800000002
Vietnam,divorce,-0.05925925925925925,-8.5501012,-7.22108006,-1.32902114
Vietnam,sex before marriage,0.005925925925925928,-9.02585226,-5.522878728,-3.502973532
Vietnam,suicide,-0.2290740740740741,-7.970807240000001,-5.93288918,-2.03791806
Vietnam,euthanasia,-0.13703703703703704,-6.474178112,-5.4331659814,-1.0410121306
Vietnam,for a man to beat his wife,-0.5996296296296296,-6.416408468,-4.226644500000001,-2.189763968
Vietnam,parents beating children,-0.21296296296296297,-6.171173538,-4.550574308,-1.6205992299999998
Vietnam,violence against other people,-0.545,-7.168568712,-3.7110941792,-3.4574745328000005
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,-8.966171728,-5.5471002304,-3.4190714976
Vietnam,having casual sex,-0.13314814814814815,-7.889135139999999,-6.275476288,-1.6136588520000004
Vietnam,political violence,-0.48074074074074075,-8.8172821,-6.692066280000001,-2.1252158199999998
Vietnam,death penalty,-0.295,-6.46884002,-6.219188088,-0.249651932
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,-9.29559046,-5.528511486000001,-3.7670789740000004
Australia,avoiding a fare on public transport,-0.7320663312837712,-8.74434054,-6.068833639999999,-2.6755069
Australia,stealing property,-0.9108138238573021,-8.04082578,-4.1490514134,-3.8917743666
Australia,cheating on taxes,-0.8114026924747193,-8.976102280000001,-4.832341019999999,-4.143761260000001
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884924,-12.401318999999997,-6.94273465,-5.458584350000001
Australia,homosexuality,0.419493399027225,-9.0677864,-8.03608668,-1.0316997200000002
Australia,prostitution,-0.072584198929808,-8.54635356,-7.8364862,-0.7098673600000002
Australia,abortion,0.23607194334774706,-7.168103240000001,-6.987639060000001,-0.18046418000000025
Australia,divorce,0.49739337981282583,-7.987988920000001,-7.70069196,-0.28729695999999993
