country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Greece,political violence,-0.899623352165725,-11.967322,-10.89749,-1.0698335
Greece,death penalty,-0.6814555360965168,-10.4485,-9.850229,-0.59826964
Indonesia,claiming government benefits to which you are not entitled,-0.49328027367612665,-11.636179,-9.879042,-1.757138
Indonesia,avoiding a fare on public transport,-0.6138079827400215,-11.097229,-9.759952,-1.3372774
Indonesia,stealing property,-0.876442775691837,-11.610591,-9.676005,-1.9345858
Indonesia,cheating on taxes,-0.666353481574277,-11.779535,-9.644184,-2.1353517
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,-11.941098,-9.815628,-2.1254702
Indonesia,homosexuality,-0.8643949688164175,-11.86812,-9.964711,-1.9034088
Indonesia,prostitution,-0.8741599637870399,-11.594885,-9.599304,-1.9955813
Indonesia,abortion,-0.8719420955562516,-11.718964,-9.715268,-2.0036957
Indonesia,divorce,-0.6242804814233386,-10.870062,-9.4947815,-1.3752809
Indonesia,sex before marriage,-0.8572521207064387,-11.727709,-9.762187,-1.9655216
Indonesia,suicide,-0.8923317683881065,-11.457868,-10.114878,-1.3429899
Indonesia,euthanasia,-0.7354099160308004,-11.524274,-9.675028,-1.8492463
Indonesia,for a man to beat his wife,-0.8514114865804479,-11.766925,-9.760056,-2.0068698
Indonesia,parents beating children,-0.6807511737089202,-11.24166,-9.409143,-1.8325164
Indonesia,violence against other people,-0.8081029386193704,-12.391716,-10.614308,-1.7774079
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,-12.822614,-11.182167,-1.6404454
Indonesia,having casual sex,-0.884430512016719,-11.864315,-9.849008,-2.0153077
Indonesia,political violence,-0.8260991712319146,-12.396927,-10.638784,-1.7581421
Indonesia,death penalty,-0.47064194409327154,-10.970694,-9.800456,-1.1702362
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,-11.435698,-9.937505,-1.4981937
Jordan,avoiding a fare on public transport,,-10.92577,-9.757032,-1.1687376
Jordan,stealing property,-0.9164814814814816,-11.496144,-9.655397,-1.8407475
Jordan,cheating on taxes,-0.7543075346931173,-11.881111,-9.831379,-2.0497317
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,-11.873223,-9.885017,-1.9882052
Jordan,homosexuality,-0.9397489539748954,-11.930733,-10.1504345,-1.780298
Jordan,prostitution,,-11.653786,-9.711335,-1.9424505
Jordan,abortion,-0.7969156447417317,-11.552419,-9.688597,-1.8638222
Jordan,divorce,-0.375847024969832,-10.909224,-9.749281,-1.1599432
Jordan,sex before marriage,-0.9436069235064211,-11.765594,-9.861733,-1.9038603
Jordan,suicide,-0.9477777777777779,-11.321094,-10.122919,-1.1981752
Jordan,euthanasia,-0.8888888888888887,-11.452609,-9.659073,-1.7935368
Jordan,for a man to beat his wife,-0.8682579332038117,-11.645235,-9.776636,-1.8685977
Jordan,parents beating children,-0.6559079948061585,-11.141133,-9.534519,-1.6066132
Jordan,violence against other people,-0.9089647515958922,-12.2940235,-10.599306,-1.6947174
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,-12.886133,-11.308844,-1.5772893
Jordan,having casual sex,,-11.868901,-9.9494915,-1.9194103
Jordan,political violence,-0.9324965132496514,-12.345157,-10.8252535,-1.5199038
Jordan,death penalty,-0.036477283328668716,-10.519567,-9.638494,-0.8810732
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,-11.688386,-9.668615,-2.01977
Libya,avoiding a fare on public transport,-0.865308102862688,-11.238828,-9.471407,-1.7674198
Libya,stealing property,-0.9648021308980211,-11.495637,-9.508722,-1.9869146
Libya,cheating on taxes,-0.8903269101716039,-11.933161,-9.684204,-2.2489576
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954329,-12.021782,-9.835398,-2.1863837
Libya,homosexuality,-0.9739614390777179,-11.85451,-9.981023,-1.8734868
Libya,prostitution,-0.9703436529405873,-11.755922,-9.757736,-1.9981849
Libya,abortion,-0.8707321886717979,-11.610998,-9.657909,-1.953089
Libya,divorce,-0.4038707142155418,-10.871212,-9.240156,-1.6310551
Libya,sex before marriage,-0.9741784037558686,-11.6993,-9.567863,-2.1314368
Libya,suicide,-0.9664422983123598,-11.213106,-9.865058,-1.3480473
Libya,euthanasia,-0.9534654441486741,-11.42599,-9.458859,-1.96713
Libya,for a man to beat his wife,-0.8444638864586371,-11.515207,-9.529493,-1.9857153
Libya,parents beating children,-0.5446680276076601,-10.982679,-9.172556,-1.8101237
Libya,violence against other people,-0.9318933644677955,-12.213686,-10.278532,-1.935154
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,-13.116977,-11.34535,-1.7716253
Libya,having casual sex,-0.9856440511307768,-11.842741,-9.728949,-2.1137924
Libya,political violence,-0.9570146899339447,-12.244634,-10.372175,-1.8724585
Libya,death penalty,-0.21288014311270126,-10.437121,-9.261687,-1.1754339
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,-11.832617,-9.935702,-1.8969147
Maldives,avoiding a fare on public transport,-0.6836701957009946,-11.319658,-9.686944,-1.632715
Maldives,stealing property,-0.9344508918977004,-11.641472,-9.731884,-1.9095886
Maldives,cheating on taxes,-0.9124839124839125,-11.976615,-9.917874,-2.0587404
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,-12.208979,-10.060581,-2.148398
Maldives,homosexuality,-0.9419824448726183,-12.062638,-10.25814,-1.8044983
Maldives,prostitution,-0.9496410586092361,-11.888807,-9.89846,-1.9903475
Maldives,abortion,-0.6599164255866281,-11.412258,-9.640426,-1.7718325
Maldives,divorce,0.049764049764049766,-10.889284,-9.693181,-1.1961032
Maldives,sex before marriage,-0.8560703560703561,-11.930461,-9.852834,-2.0776277
Maldives,suicide,-0.9084589883434927,-11.353638,-10.095382,-1.2582551
Maldives,euthanasia,-0.7767021619877379,-11.334091,-9.645581,-1.6885105
Maldives,for a man to beat his wife,-0.963784420872174,-11.962469,-9.936337,-2.0261326
Maldives,parents beating children,-0.916720188396489,-11.296166,-9.58016,-1.7160069
Maldives,violence against other people,-0.9466409514625522,-12.524977,-10.766927,-1.7580506
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,-13.12923,-11.446915,-1.6823151
Maldives,having casual sex,-0.9272104474416615,-12.014463,-10.007087,-2.007377
Maldives,political violence,-0.9521202361782072,-12.637929,-11.013212,-1.6247165
Maldives,death penalty,0.37447765991642556,-10.614511,-9.527524,-1.0869871
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,-11.336287,-10.564598,-0.7716889
New Zealand,avoiding a fare on public transport,-0.744888023369036,-10.677179,-10.620474,-0.05670471
New Zealand,stealing property,-0.9143473570658037,-11.54837,-10.416895,-1.131476
New Zealand,cheating on taxes,-0.8238218763510593,-11.765226,-10.356525,-1.4087007
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,-12.296726,-10.593031,-1.7036957
New Zealand,homosexuality,0.40620490620490624,-10.278895,-10.717043,0.43814698
New Zealand,prostitution,-0.034142907426962334,-10.497095,-9.989285,-0.5078095
New Zealand,abortion,0.29105911608454843,-9.9081,-10.057282,0.14918211
New Zealand,divorce,0.5089605734767025,-10.360571,-11.048956,0.6883849
New Zealand,sex before marriage,0.5333106344342299,-10.589436,-10.787983,0.19854732
New Zealand,suicide,-0.4877344877344877,-10.764793,-10.53937,-0.225424
New Zealand,euthanasia,0.3568573712458604,-10.149702,-10.46422,0.3145172
New Zealand,for a man to beat his wife,-0.9697068051498432,-11.995907,-10.483984,-1.5119232
New Zealand,parents beating children,-0.8950677506775067,-11.354918,-10.161998,-1.19292
New Zealand,violence against other people,-0.8555446942543717,-12.571823,-11.452344,-1.1194794
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,-12.650823,-11.692052,-0.95877075
New Zealand,having casual sex,0.04981634527089072,-10.393442,-10.854025,0.4605832
New Zealand,political violence,-0.8237855946398661,-12.556944,-11.5261755,-1.0307678
New Zealand,death penalty,-0.2732671006052301,-10.684465,-10.289196,-0.39526978
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,-11.421878,-9.503192,-1.9186859
Nigeria,avoiding a fare on public transport,-0.7741731999639542,-10.707357,-9.273643,-1.433716
Nigeria,stealing property,-0.8490328385065228,-11.213981,-9.356641,-1.8573399
Nigeria,cheating on taxes,-0.8245993156852152,-11.454849,-9.372442,-2.0824065
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,-11.577657,-9.568522,-2.0091343
Nigeria,homosexuality,-0.8888888888888887,-11.67557,-9.810952,-1.864618
Nigeria,prostitution,-0.8588807785888077,-11.336903,-9.403711,-1.933191
Nigeria,abortion,-0.8425097188319319,-11.44732,-9.467306,-1.9800138
Nigeria,divorce,-0.6720867208672087,-10.670917,-9.180804,-1.4901124
Nigeria,sex before marriage,-0.6242391205596439,-11.36548,-9.425894,-1.9395872
Nigeria,suicide,-0.8772024451636101,-11.177612,-9.8648815,-1.312732
Nigeria,euthanasia,-0.8561097022635484,-11.29413,-9.333877,-1.9602543
Nigeria,for a man to beat his wife,-0.7900134952766532,-11.408439,-9.478729,-1.9297092
Nigeria,parents beating children,0.12207838906868033,-10.858182,-9.09083,-1.7673525
Nigeria,violence against other people,-0.8101140752717148,-11.907427,-10.16152,-1.7459075
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,-12.489395,-10.921414,-1.5679809
Nigeria,having casual sex,-0.6533550665580006,-11.447039,-9.500151,-1.9468877
Nigeria,political violence,-0.8434016540812657,-11.98494,-10.236835,-1.7481048
Nigeria,death penalty,-0.6397085610200365,-10.642902,-9.399737,-1.2431642
Philippines,claiming government benefits to which you are not entitled,-0.047962962962962964,-11.235013,-9.37691,-1.8581024
Philippines,avoiding a fare on public transport,-0.15299786859419887,-10.530516,-9.175989,-1.3545258
Philippines,stealing property,-0.4131625359695535,-11.170357,-9.195256,-1.9751008
Philippines,cheating on taxes,-0.3157113708031905,-11.312435,-9.108278,-2.2041564
Philippines,someone accepting a bribe in the course of their duties,-0.28518518518518515,-11.59947,-9.342476,-2.2569947
Philippines,homosexuality,-0.20666666666666667,-10.766542,-9.207344,-1.559198
Philippines,prostitution,-0.3835603743860625,-10.701335,-8.858653,-1.8426819
Philippines,abortion,-0.5514814814814816,-10.757858,-8.99425,-1.7636077
Philippines,divorce,-0.28777777777777774,-10.346453,-9.622401,-0.724051
Philippines,sex before marriage,-0.26340196624002965,-10.777674,-9.274246,-1.5034271
Philippines,suicide,-0.5277546103234176,-10.76711,-9.512883,-1.2542266
Philippines,euthanasia,-0.4166666666666667,-10.49605,-9.167546,-1.3285036
Philippines,for a man to beat his wife,-0.45825224724307295,-11.503638,-9.268549,-2.2350895
Philippines,parents beating children,-0.34129629629629626,-10.929658,-8.932341,-1.9973177
Philippines,violence against other people,-0.39351851851851855,-12.141317,-10.241623,-1.8996948
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,-12.254112,-10.427946,-1.8261659
Philippines,having casual sex,-0.3620849564088295,-10.702127,-9.087479,-1.6146485
Philippines,political violence,-0.3346296296296296,-12.009779,-10.1160755,-1.8937042
Philippines,death penalty,-0.30553238810119543,-10.509773,-9.309636,-1.2001374
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,-11.264,-9.782872,-1.4811281
Thailand,avoiding a fare on public transport,-0.7297094938604373,-10.630812,-9.718529,-0.9122833
Thailand,stealing property,-0.8148646627785255,-11.2555065,-9.679491,-1.5760168
Thailand,cheating on taxes,-0.8337071930611635,-11.371191,-9.566427,-1.804764
Thailand,someone accepting a bribe in the course of their duties,-0.829519964109466,-11.49041,-9.620714,-1.8696966
Thailand,homosexuality,-0.2870931537598205,-11.106813,-9.629664,-1.4771485
Thailand,prostitution,-0.6677920324105334,-10.971418,-9.403645,-1.5677736
Thailand,abortion,-0.6900269541778976,-11.005024,-9.463583,-1.5414401
Thailand,divorce,-0.20344182566404787,-10.495984,-9.709664,-0.7863195
Thailand,sex before marriage,-0.22702702702702704,-11.026267,-9.599867,-1.4264009
Thailand,suicide,-0.6691358024691357,-11.01853,-9.990799,-1.0277314
Thailand,euthanasia,-0.609423062495311,-10.799937,-9.5985155,-1.2014222
Thailand,for a man to beat his wife,-0.7782258064516129,-11.368121,-9.602087,-1.7660344
Thailand,parents beating children,-0.7067921990585071,-10.993585,-9.351553,-1.642032
Thailand,violence against other people,-0.800941492938803,-12.040126,-10.47611,-1.564014
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,-12.220364,-10.814711,-1.4056519
Thailand,having casual sex,-0.6744534291704103,-11.010263,-9.526117,-1.4841464
Thailand,political violence,-0.7135171486213854,-12.023792,-10.496826,-1.5269654
Thailand,death penalty,-0.22222222222222218,-10.72027,-9.826075,-0.8941957
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,-11.482495,-9.848996,-1.6334989
Tunisia,avoiding a fare on public transport,-0.7509928881499953,-10.763123,-9.739795,-1.0233277
Tunisia,stealing property,-0.8821464856377574,-11.47658,-9.746565,-1.7300142
Tunisia,cheating on taxes,-0.7953410981697171,-11.690485,-9.723187,-1.9672978
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519258,-11.763245,-9.858447,-1.9047978
Tunisia,homosexuality,-0.9084422203688258,-11.864029,-10.223416,-1.640613
Tunisia,prostitution,-0.8507435115913919,-11.579683,-9.760057,-1.8196259
Tunisia,abortion,-0.6293829216393746,-11.601965,-9.824633,-1.7773317
Tunisia,divorce,-0.302141011443337,-10.683618,-9.6273155,-1.0563021
Tunisia,sex before marriage,-0.880655009714127,-11.523608,-9.800056,-1.7235508
Tunisia,suicide,-0.9032853451458104,-11.291403,-10.204724,-1.0866791
Tunisia,euthanasia,-0.8114534184475899,-11.353253,-9.711126,-1.6421267
Tunisia,for a man to beat his wife,-0.7919896640826872,-11.417612,-9.687948,-1.7296635
Tunisia,parents beating children,-0.5544481358434846,-11.045205,-9.35855,-1.6866548
Tunisia,violence against other people,-0.8917473490087598,-12.117909,-10.559619,-1.5582888
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,-12.735712,-11.24219,-1.493521
Tunisia,having casual sex,-0.9177980973492196,-11.709493,-9.846605,-1.862888
Tunisia,political violence,-0.9222869830696643,-12.119735,-10.589782,-1.5299532
Tunisia,death penalty,-0.47661305232020706,-10.584372,-9.782021,-0.8023499
China,claiming government benefits to which you are not entitled,-0.48963844797178124,-11.457103,-9.923872,-1.5332307
China,avoiding a fare on public transport,-0.8634679578885587,-10.798093,-9.764728,-1.033365
China,stealing property,-0.9360258244378415,-11.332585,-9.637172,-1.6954136
China,cheating on taxes,-0.8891461756165692,-11.549009,-9.698729,-1.8502814
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,-11.779623,-9.776648,-2.002976
China,homosexuality,-0.707107438016529,-11.217901,-9.601763,-1.6161379
China,prostitution,-0.8941763971506206,-11.116512,-9.356994,-1.7595184
China,abortion,-0.6806153619668028,-11.133505,-9.435189,-1.6983154
China,divorce,-0.38881530537159675,-10.5784855,-9.812132,-0.7663544
China,sex before marriage,-0.39848903629998156,-11.095372,-9.59598,-1.4993927
China,suicide,-0.7906463710566952,-11.017793,-9.934684,-1.0831087
China,euthanasia,-0.33281790737059125,-10.931868,-9.553495,-1.3783723
China,for a man to beat his wife,-0.8769434336751571,-11.595393,-9.787593,-1.8078003
China,parents beating children,-0.480083857442348,-11.078951,-9.480343,-1.5986085
China,violence against other people,-0.8590337524818001,-12.188102,-10.540907,-1.6471955
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,-12.522196,-10.985971,-1.5362245
China,having casual sex,-0.8863887050518422,-11.248653,-9.568658,-1.6799961
China,political violence,-0.887893864013267,-12.387724,-10.723484,-1.6642395
China,death penalty,0.004006321902451574,-10.760361,-9.792979,-0.9673828
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,-11.086752,-10.002733,-1.0840185
Singapore,avoiding a fare on public transport,-0.8177977877827803,-10.491356,-10.079406,-0.41195053
Singapore,stealing property,-0.9221833138791619,-11.222609,-9.766225,-1.4563844
Singapore,cheating on taxes,-0.8816594372149928,-11.38299,-9.695276,-1.6877136
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,-11.637904,-9.780225,-1.8576787
Singapore,homosexuality,-0.4560697518443998,-10.687847,-9.663082,-1.0247651
Singapore,prostitution,-0.6052235057759919,-10.67943,-9.319603,-1.3598268
Singapore,abortion,-0.49206349206349204,-10.751882,-9.447929,-1.3039521
Singapore,divorce,-0.2877721943048576,-10.357085,-10.05302,-0.30406505
Singapore,sex before marriage,-0.3253928311804507,-10.716692,-9.84453,-0.87216187
Singapore,suicide,-0.6750934761984486,-10.722879,-9.9625225,-0.76035774
Singapore,euthanasia,-0.2913492466565092,-10.568537,-9.740949,-0.82758796
Singapore,for a man to beat his wife,-0.9286269286269286,-11.482796,-9.720543,-1.7622526
Singapore,parents beating children,-0.4753333333333334,-11.074285,-9.541265,-1.5330201
Singapore,violence against other people,-0.8701947079380928,-12.141649,-10.699373,-1.4422758
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,-12.493476,-11.001466,-1.4920105
Singapore,having casual sex,-0.5850659512631343,-10.757245,-9.726809,-1.0304353
Singapore,political violence,-0.8777166360958257,-12.248319,-10.797079,-1.4512392
Singapore,death penalty,-0.16018332215515316,-10.518934,-9.843874,-0.6750611
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,-10.93757,-9.638109,-1.2994599
Vietnam,avoiding a fare on public transport,-0.46129629629629626,-10.249303,-9.438404,-0.81089795
Vietnam,stealing property,-0.6677777777777778,-10.857679,-9.313624,-1.5440553
Vietnam,cheating on taxes,-0.5927777777777777,-10.966354,-9.228037,-1.7383181
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,-11.1280575,-9.300802,-1.8272555
Vietnam,homosexuality,0.03166666666666667,-10.243827,-9.255949,-0.9878785
Vietnam,prostitution,-0.3451851851851852,-10.367744,-8.997814,-1.3699311
Vietnam,abortion,-0.2961111111111111,-10.351197,-9.045017,-1.30618
Vietnam,divorce,-0.05925925925925925,-10.12884,-9.422678,-0.7061616
Vietnam,sex before marriage,0.005925925925925928,-10.317419,-9.27282,-1.0445986
Vietnam,suicide,-0.2290740740740741,-10.473795,-9.609976,-0.86381847
Vietnam,euthanasia,-0.13703703703703704,-10.201602,-9.444305,-0.75729686
Vietnam,for a man to beat his wife,-0.5996296296296296,-11.022133,-9.249342,-1.7727906
Vietnam,parents beating children,-0.21296296296296297,-10.730527,-9.116224,-1.6143038
Vietnam,violence against other people,-0.545,-11.493502,-10.132857,-1.3606446
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,-11.590466,-10.236598,-1.3538667
Vietnam,having casual sex,-0.13314814814814815,-10.333751,-9.219648,-1.1141024
Vietnam,political violence,-0.48074074074074075,-11.275698,-9.986566,-1.2891326
Vietnam,death penalty,-0.295,-10.5098715,-9.62701,-0.88286144
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,-11.285408,-9.993502,-1.2919068
Australia,avoiding a fare on public transport,-0.7320663312837712,-10.610353,-9.950157,-0.66019595
Australia,stealing property,-0.9108138238573021,-11.428344,-9.885942,-1.5424013
Australia,cheating on taxes,-0.8114026924747193,-11.591864,-9.847799,-1.7440647
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884924,-12.168358,-10.20772,-1.9606388
Australia,homosexuality,0.419493399027225,-10.314922,-10.317103,0.0021817922
Australia,prostitution,-0.072584198929808,-10.56666,-9.474149,-1.0925109
Australia,abortion,0.23607194334774706,-9.931626,-9.5072155,-0.42441106
Australia,divorce,0.49739337981282583,-10.346616,-10.684833,0.33821702
Australia,sex before marriage,0.5299242424242425,-10.55979,-10.282846,-0.276944
Australia,suicide,-0.3247911563344011,-10.754273,-10.206266,-0.54800725
Australia,euthanasia,0.264172335600907,-10.1135235,-9.920244,-0.19328007
Australia,for a man to beat his wife,-0.9463687150837988,-11.975391,-10.256205,-1.7191865
Australia,parents beating children,-0.8648799553322166,-11.2669325,-9.747062,-1.5198702
Australia,violence against other people,-0.8676360924683072,-12.548362,-11.101328,-1.4470335
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,-12.726343,-11.448121,-1.2782227
Australia,having casual sex,0.12861189801699716,-10.330589,-10.229609,-0.10097961
Australia,political violence,-0.8419642300741571,-12.5438175,-11.172037,-1.3717804
Australia,death penalty,-0.2326291518663925,-10.642241,-9.81458,-0.82766116
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,-11.259161,-9.958998,-1.3001618
Canada,avoiding a fare on public transport,-0.48188706376859686,-10.5372925,-9.850412,-0.6868805
Canada,stealing property,-0.7348597975775677,-11.383975,-9.757186,-1.6267887
Canada,cheating on taxes,-0.6479177036668325,-11.590397,-9.746042,-1.8443543
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,-12.031565,-9.999423,-2.0321412
Canada,homosexuality,0.4998064266356949,-10.272722,-10.246721,-0.026001047
Canada,prostitution,-0.11625463193407445,-10.625574,-9.402955,-1.2226198
Canada,abortion,0.2755378574193905,-9.949782,-9.474707,-0.47507638
Canada,divorce,0.3920690227310436,-10.435041,-10.768183,0.33314162
Canada,sex before marriage,0.5191084563906864,-10.559301,-10.312506,-0.24679577
Canada,suicide,-0.29550356728057076,-10.798864,-10.135742,-0.6631226
Canada,euthanasia,0.1626569326917759,-10.185454,-9.8968315,-0.28862312
Canada,for a man to beat his wife,-0.8598528842431281,-11.858508,-10.111347,-1.7471616
Canada,parents beating children,-0.754604280736685,-11.222666,-9.703903,-1.5187624
Canada,violence against other people,-0.6838670427520601,-12.49427,-10.982256,-1.5120147
Canada,"terrorism as a political, ideological or religious mean",-0.812123223273049,-12.549243,-11.242877,-1.3063661
Canada,having casual sex,0.28643327249599027,-10.340256,-10.220523,-0.119733095
Canada,political violence,-0.6578729052596649,-12.468125,-10.96276,-1.5053648
Canada,death penalty,-0.14683922349427575,-10.766037,-9.853159,-0.9128785
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,-11.988441,-9.78824,-2.2002017
Ethiopia,avoiding a fare on public transport,-0.7734204793028323,-11.5493145,-9.494242,-2.0550723
Ethiopia,stealing property,-0.8950416214259862,-11.637532,-9.567682,-2.0698495
Ethiopia,cheating on taxes,-0.8785550983081848,-12.011645,-9.693127,-2.3185189
Ethiopia,someone accepting a bribe in the course of their duties,-0.8914306463326073,-12.201777,-9.907423,-2.2943547
Ethiopia,homosexuality,-0.8576092680358084,-12.132784,-10.106654,-2.0261297
Ethiopia,prostitution,-0.8443898443898444,-11.885481,-9.75944,-2.126041
Ethiopia,abortion,-0.8496145124716554,-11.933034,-9.795794,-2.1372414
Ethiopia,divorce,-0.6464728787467173,-11.454317,-9.470301,-1.9840157
Ethiopia,sex before marriage,-0.7975027144408251,-12.071506,-9.778349,-2.2931557
Ethiopia,suicide,-0.8962238522140723,-11.7354,-10.135268,-1.600132
Ethiopia,euthanasia,-0.8415553738530026,-11.858896,-9.6982565,-2.1606393
